RevisionColumn,NUTS,Units,periods,GenderID,ValueColumn
"r_2","BG423","perc","2012Q2","0","50.2"
"r_2","BG423","perc","2012Q2","1","53.7"
"r_2","BG423","perc","2012Q2","2","46.5"
"r_2","BG423","perc","2012Q3","0","55.6"
"r_2","BG423","perc","2012Q3","1","57.5"
"r_2","BG423","perc","2012Q3","2","53.6"
"r_2","BG423","perc","2012Q4","0","54.6"
"r_2","BG423","perc","2012Q4","1","55.5"
"r_2","BG423","perc","2012Q4","2","53.7"
"r_2","BG423","perc","2013Q1","0","51.5"
"r_2","BG423","perc","2013Q1","1","53.9"
"r_2","BG423","perc","2013Q1","2","49"
"r_2","BG423","perc","2013Q2","0","57.3"
"r_2","BG423","perc","2013Q2","1","61.3"
"r_2","BG423","perc","2013Q2","2","53.2"
"r_2","BG423","perc","2013Q3","0","59.4"
"r_2","BG423","perc","2013Q3","1","61"
"r_2","BG423","perc","2013Q3","2","57.8"
"r_2","BG423","perc","2013Q4","0","55.8"
"r_2","BG423","perc","2013Q4","1","60.6"
"r_2","BG423","perc","2013Q4","2","50.8"
"r_2","BG423","perc","2014Q1","0","56"
"r_2","BG423","perc","2014Q1","1","61.4"
"r_2","BG423","perc","2014Q1","2","50.5"
"r_2","BG423","perc","2014Q2","0","60.3"
"r_2","BG423","perc","2014Q2","1","66.3"
"r_2","BG423","perc","2014Q2","2","54.1"
"r_2","BG423","perc","2014Q3","0","64.1"
"r_2","BG423","perc","2014Q3","1","71.1"
"r_2","BG423","perc","2014Q3","2","56.7"
"r_2","BG423","perc","2014Q4","0","58.1"
"r_2","BG423","perc","2014Q4","1","65.6"
"r_2","BG423","perc","2014Q4","2","50.2"
"r_2","BG423","perc","2015Q1","0","58.4"
"r_2","BG423","perc","2015Q1","1","66.1"
"r_2","BG423","perc","2015Q1","2","50.4"
"r_2","BG423","perc","2015Q2","0","58.6"
"r_2","BG423","perc","2015Q2","1","66"
"r_2","BG423","perc","2015Q2","2","50.9"
"r_2","BG423","perc","2015Q3","0","61.5"
"r_2","BG423","perc","2015Q3","1","68.7"
"r_2","BG423","perc","2015Q3","2","54"
"r_2","BG423","perc","2015Q4","0","60.1"
"r_2","BG423","perc","2015Q4","1","66.4"
"r_2","BG423","perc","2015Q4","2","53.5"
"r_2","BG421","perc","2003Q1","0","53.1"
"r_2","BG421","perc","2003Q1","1","56.3"
"r_2","BG421","perc","2003Q1","2","50.1"
"r_2","BG421","perc","2003Q2","0","54"
"r_2","BG421","perc","2003Q2","1","57.6"
"r_2","BG421","perc","2003Q2","2","50.4"
"r_2","BG421","perc","2003Q3","0","55.9"
"r_2","BG421","perc","2003Q3","1","60.9"
"r_2","BG421","perc","2003Q3","2","51.1"
"r_2","BG421","perc","2003Q4","0","54.9"
"r_2","BG421","perc","2003Q4","1","60"
"r_2","BG421","perc","2003Q4","2","50.1"
"r_2","BG421","perc","2004Q1","0","56"
"r_2","BG421","perc","2004Q1","1","61.2"
"r_2","BG421","perc","2004Q1","2","51.1"
"r_2","BG421","perc","2004Q2","0","57"
"r_2","BG421","perc","2004Q2","1","62.5"
"r_2","BG421","perc","2004Q2","2","51.8"
"r_2","BG421","perc","2004Q3","0","57"
"r_2","BG421","perc","2004Q3","1","62.4"
"r_2","BG421","perc","2004Q3","2","51.8"
"r_2","BG421","perc","2004Q4","0","54.2"
"r_2","BG421","perc","2004Q4","1","59.8"
"r_2","BG421","perc","2004Q4","2","48.8"
"r_2","BG421","perc","2005Q1","0","52.8"
"r_2","BG421","perc","2005Q1","1","58.1"
"r_2","BG421","perc","2005Q1","2","47.8"
"r_2","BG421","perc","2005Q2","0","55.5"
"r_2","BG421","perc","2005Q2","1","59.8"
"r_2","BG421","perc","2005Q2","2","51.3"
"r_2","BG421","perc","2005Q3","0","56.3"
"r_2","BG421","perc","2005Q3","1","61.6"
"r_2","BG421","perc","2005Q3","2","51.2"
"r_2","BG421","perc","2005Q4","0","52.9"
"r_2","BG421","perc","2005Q4","1","57.4"
"r_2","BG421","perc","2005Q4","2","48.5"
"r_2","BG421","perc","2006Q1","0","55"
"r_2","BG421","perc","2006Q1","1","59.4"
"r_2","BG421","perc","2006Q1","2","50.8"
"r_2","BG421","perc","2006Q2","0","57"
"r_2","BG421","perc","2006Q2","1","61.6"
"r_2","BG421","perc","2006Q2","2","52.7"
"r_2","BG421","perc","2006Q3","0","57.7"
"r_2","BG421","perc","2006Q3","1","61.8"
"r_2","BG421","perc","2006Q3","2","53.7"
"r_2","BG421","perc","2006Q4","0","57.8"
"r_2","BG421","perc","2006Q4","1","61.9"
"r_2","BG421","perc","2006Q4","2","53.9"
"r_2","BG421","perc","2007Q1","0","61.1"
"r_2","BG421","perc","2007Q1","1","65.4"
"r_2","BG421","perc","2007Q1","2","57"
"r_2","BG421","perc","2007Q2","0","63.3"
"r_2","BG421","perc","2007Q2","1","67.1"
"r_2","BG421","perc","2007Q2","2","59.6"
"r_2","BG421","perc","2007Q3","0","61.8"
"r_2","BG421","perc","2007Q3","1","65"
"r_2","BG421","perc","2007Q3","2","58.6"
"r_2","BG421","perc","2007Q4","0","62.3"
"r_2","BG421","perc","2007Q4","1","66.1"
"r_2","BG421","perc","2007Q4","2","58.4"
"r_2","BG421","perc","2008Q1","0","64"
"r_2","BG421","perc","2008Q1","1","66.1"
"r_2","BG421","perc","2008Q1","2","62.1"
"r_2","BG421","perc","2008Q2","0","63.9"
"r_2","BG421","perc","2008Q2","1","67"
"r_2","BG421","perc","2008Q2","2","60.9"
"r_2","BG421","perc","2008Q3","0","63.2"
"r_2","BG421","perc","2008Q3","1","68.7"
"r_2","BG421","perc","2008Q3","2","57.9"
"r_2","BG421","perc","2008Q4","0","62.7"
"r_2","BG421","perc","2008Q4","1","69"
"r_2","BG421","perc","2008Q4","2","56.7"
"r_2","BG421","perc","2009Q1","0","61.4"
"r_2","BG421","perc","2009Q1","1","67.4"
"r_2","BG421","perc","2009Q1","2","55.5"
"r_2","BG421","perc","2009Q2","0","62.1"
"r_2","BG421","perc","2009Q2","1","66.9"
"r_2","BG421","perc","2009Q2","2","57.4"
"r_2","BG421","perc","2009Q3","0","60.8"
"r_2","BG421","perc","2009Q3","1","66"
"r_2","BG421","perc","2009Q3","2","55.9"
"r_2","BG421","perc","2009Q4","0","58.6"
"r_2","BG421","perc","2009Q4","1","64.7"
"r_2","BG421","perc","2009Q4","2","52.6"
"r_2","BG421","perc","2010Q1","0","58.2"
"r_2","BG421","perc","2010Q1","1","63.6"
"r_2","BG421","perc","2010Q1","2","53"
"r_2","BG421","perc","2010Q2","0","60.5"
"r_2","BG421","perc","2010Q2","1","64.1"
"r_2","BG421","perc","2010Q2","2","56.9"
"r_2","BG421","perc","2010Q3","0","59.3"
"r_2","BG421","perc","2010Q3","1","63.8"
"r_2","BG421","perc","2010Q3","2","54.8"
"r_2","BG421","perc","2010Q4","0","58"
"r_2","BG421","perc","2010Q4","1","61.5"
"r_2","BG421","perc","2010Q4","2","54.5"
"r_2","BG421","perc","2011Q1","0","56.2"
"r_2","BG421","perc","2011Q1","1","58.3"
"r_2","BG421","perc","2011Q1","2","54.1"
"r_2","BG421","perc","2011Q2","0","57"
"r_2","BG421","perc","2011Q2","1","58.7"
"r_2","BG421","perc","2011Q2","2","55.4"
"r_2","BG421","perc","2011Q3","0","59.4"
"r_2","BG421","perc","2011Q3","1","63.6"
"r_2","BG421","perc","2011Q3","2","55.2"
"r_2","BG421","perc","2011Q4","0","61.1"
"r_2","BG421","perc","2011Q4","1","64.3"
"r_2","BG421","perc","2011Q4","2","57.9"
"r_2","BG421","perc","2012Q1","0","59"
"r_2","BG421","perc","2012Q1","1","57.9"
"r_2","BG421","perc","2012Q1","2","60"
"r_2","BG421","perc","2012Q2","0","59.4"
"r_2","BG421","perc","2012Q2","1","60.5"
"r_2","BG421","perc","2012Q2","2","58.3"
"r_2","BG421","perc","2012Q3","0","60.4"
"r_2","BG421","perc","2012Q3","1","64.3"
"r_2","BG421","perc","2012Q3","2","56.6"
"r_2","BG421","perc","2012Q4","0","61.2"
"r_2","BG421","perc","2012Q4","1","64.3"
"r_2","BG421","perc","2012Q4","2","58.2"
"r_2","BG421","perc","2013Q1","0","60.5"
"r_2","BG421","perc","2013Q1","1","61.2"
"r_2","BG421","perc","2013Q1","2","59.9"
"r_2","BG421","perc","2013Q2","0","60.2"
"r_2","BG421","perc","2013Q2","1","62.7"
"r_2","BG421","perc","2013Q2","2","57.7"
"r_2","BG421","perc","2013Q3","0","62.1"
"r_2","BG421","perc","2013Q3","1","65.1"
"r_2","BG421","perc","2013Q3","2","59.1"
"r_2","BG421","perc","2013Q4","0","61.8"
"r_2","BG421","perc","2013Q4","1","63.5"
"r_2","BG421","perc","2013Q4","2","60.1"
"r_2","BG421","perc","2014Q1","0","61"
"r_2","BG421","perc","2014Q1","1","62.8"
"r_2","BG421","perc","2014Q1","2","59.1"
"r_2","BG421","perc","2014Q2","0","63.1"
"r_2","BG421","perc","2014Q2","1","66.6"
"r_2","BG421","perc","2014Q2","2","59.5"
"r_2","BG421","perc","2014Q3","0","62.9"
"r_2","BG421","perc","2014Q3","1","66.1"
"r_2","BG421","perc","2014Q3","2","59.8"
"r_2","BG421","perc","2014Q4","0","61.7"
"r_2","BG421","perc","2014Q4","1","63.9"
"r_2","BG421","perc","2014Q4","2","59.4"
"r_2","BG421","perc","2015Q1","0","61.5"
"r_2","BG421","perc","2015Q1","1","63.8"
"r_2","BG421","perc","2015Q1","2","59.3"
"r_2","BG421","perc","2015Q2","0","60.4"
"r_2","BG421","perc","2015Q2","1","62.9"
"r_2","BG421","perc","2015Q2","2","57.8"
"r_2","BG421","perc","2015Q3","0","61.6"
"r_2","BG421","perc","2015Q3","1","64"
"r_2","BG421","perc","2015Q3","2","59.2"
"r_2","BG421","perc","2015Q4","0","65"
"r_2","BG421","perc","2015Q4","1","69.1"
"r_2","BG421","perc","2015Q4","2","61"
"r_2","BG424","perc","2003Q1","0","48.4"
"r_2","BG424","perc","2003Q1","1","45.6"
"r_2","BG424","perc","2003Q1","2","51.2"
"r_2","BG424","perc","2003Q2","0","50.1"
"r_2","BG424","perc","2003Q2","1","52.2"
"r_2","BG424","perc","2003Q2","2","48.1"
"r_2","BG424","perc","2003Q3","0","53.7"
"r_2","BG424","perc","2003Q3","1","56.9"
"r_2","BG424","perc","2003Q3","2","50.5"
"r_2","BG424","perc","2003Q4","0","51.7"
"r_2","BG424","perc","2003Q4","1","53.8"
"r_2","BG424","perc","2003Q4","2","49.6"
"r_2","BG424","perc","2004Q1","0","51"
"r_2","BG424","perc","2004Q1","1","51.7"
"r_2","BG424","perc","2004Q1","2","50.3"
"r_2","BG424","perc","2004Q2","0","55.7"
"r_2","BG424","perc","2004Q2","1","54.5"
"r_2","BG424","perc","2004Q2","2","56.9"
"r_2","BG424","perc","2004Q3","0","53"
"r_2","BG424","perc","2004Q3","1","53.6"
"r_2","BG424","perc","2004Q3","2","52.5"
"r_2","BG424","perc","2004Q4","0","50"
"r_2","BG424","perc","2004Q4","1","48.2"
"r_2","BG424","perc","2004Q4","2","51.8"
"r_2","BG424","perc","2005Q1","0","50.5"
"r_2","BG424","perc","2005Q1","1","47.7"
"r_2","BG424","perc","2005Q1","2","53.4"
"r_2","BG424","perc","2005Q2","0","55"
"r_2","BG424","perc","2005Q2","1","55.3"
"r_2","BG424","perc","2005Q2","2","54.6"
"r_2","BG424","perc","2005Q3","0","55"
"r_2","BG424","perc","2005Q3","1","55"
"r_2","BG424","perc","2005Q3","2","55.1"
"r_2","BG424","perc","2005Q4","0","52.3"
"r_2","BG424","perc","2005Q4","1","53.6"
"r_2","BG424","perc","2005Q4","2","51.1"
"r_2","BG424","perc","2006Q1","0","53.4"
"r_2","BG424","perc","2006Q1","1","52.4"
"r_2","BG424","perc","2006Q1","2","54.4"
"r_2","BG424","perc","2006Q2","0","55.8"
"r_2","BG424","perc","2006Q2","1","58.8"
"r_2","BG424","perc","2006Q2","2","52.9"
"r_2","BG424","perc","2006Q3","0","61"
"r_2","BG424","perc","2006Q3","1","63.1"
"r_2","BG424","perc","2006Q3","2","58.9"
"r_2","BG424","perc","2006Q4","0","60.4"
"r_2","BG424","perc","2006Q4","1","61.5"
"r_2","BG424","perc","2006Q4","2","59.5"
"r_2","BG424","perc","2007Q1","0","58.5"
"r_2","BG424","perc","2007Q1","1","58"
"r_2","BG424","perc","2007Q1","2","58.9"
"r_2","BG424","perc","2007Q2","0","62.2"
"r_2","BG424","perc","2007Q2","1","67.9"
"r_2","BG424","perc","2007Q2","2","56.7"
"r_2","BG424","perc","2007Q3","0","63.8"
"r_2","BG424","perc","2007Q3","1","69.3"
"r_2","BG424","perc","2007Q3","2","58.5"
"r_2","BG424","perc","2007Q4","0","63.4"
"r_2","BG424","perc","2007Q4","1","66.1"
"r_2","BG424","perc","2007Q4","2","60.9"
"r_2","BG424","perc","2008Q1","0","61.5"
"r_2","BG424","perc","2008Q1","1","66.7"
"r_2","BG424","perc","2008Q1","2","56.7"
"r_2","BG424","perc","2008Q2","0","64.2"
"r_2","BG424","perc","2008Q2","1","66.9"
"r_2","BG424","perc","2008Q2","2","61.5"
"r_2","BG424","perc","2008Q3","0","67.7"
"r_2","BG424","perc","2008Q3","1","68.5"
"r_2","BG424","perc","2008Q3","2","66.9"
"r_2","BG424","perc","2008Q4","0","66.2"
"r_2","BG424","perc","2008Q4","1","68.4"
"r_2","BG424","perc","2008Q4","2","64.2"
"r_2","BG424","perc","2009Q1","0","62.9"
"r_2","BG424","perc","2009Q1","1","65"
"r_2","BG424","perc","2009Q1","2","60.9"
"r_2","BG424","perc","2009Q2","0","59.5"
"r_2","BG424","perc","2009Q2","1","60"
"r_2","BG424","perc","2009Q2","2","58.9"
"r_2","BG424","perc","2009Q3","0","57"
"r_2","BG424","perc","2009Q3","1","55.1"
"r_2","BG424","perc","2009Q3","2","58.8"
"r_2","BG424","perc","2009Q4","0","59.3"
"r_2","BG424","perc","2009Q4","1","58.2"
"r_2","BG424","perc","2009Q4","2","60.5"
"r_2","BG424","perc","2010Q1","0","55.2"
"r_2","BG424","perc","2010Q1","1","54"
"r_2","BG424","perc","2010Q1","2","56.3"
"r_2","BG424","perc","2010Q2","0","51.8"
"r_2","BG424","perc","2010Q2","1","54"
"r_2","BG424","perc","2010Q2","2","49.7"
"r_2","BG424","perc","2010Q3","0","55.6"
"r_2","BG424","perc","2010Q3","1","57.5"
"r_2","BG424","perc","2010Q3","2","53.8"
"r_2","BG424","perc","2010Q4","0","56.5"
"r_2","BG424","perc","2010Q4","1","55.1"
"r_2","BG424","perc","2010Q4","2","57.8"
"r_2","BG424","perc","2011Q1","0","51"
"r_2","BG424","perc","2011Q1","1","50.8"
"r_2","BG424","perc","2011Q1","2","51.3"
"r_2","BG424","perc","2011Q2","0","47.1"
"r_2","BG424","perc","2011Q2","1","49.5"
"r_2","BG424","perc","2011Q2","2","44.7"
"r_2","BG424","perc","2011Q3","0","52.6"
"r_2","BG424","perc","2011Q3","1","56.1"
"r_2","BG424","perc","2011Q3","2","49"
"r_2","BG424","perc","2011Q4","0","50.8"
"r_2","BG424","perc","2011Q4","1","50"
"r_2","BG424","perc","2011Q4","2","51.7"
"r_2","BG424","perc","2012Q1","0","51.5"
"r_2","BG424","perc","2012Q1","1","50.6"
"r_2","BG424","perc","2012Q1","2","52.4"
"r_2","BG424","perc","2012Q2","0","53.2"
"r_2","BG424","perc","2012Q2","1","54.5"
"r_2","BG424","perc","2012Q2","2","52"
"r_2","BG424","perc","2012Q3","0","56.9"
"r_2","BG424","perc","2012Q3","1","56.2"
"r_2","BG424","perc","2012Q3","2","57.5"
"r_2","BG424","perc","2012Q4","0","59.5"
"r_2","BG424","perc","2012Q4","1","60.4"
"r_2","BG424","perc","2012Q4","2","58.6"
"r_2","BG424","perc","2013Q1","0","58.3"
"r_2","BG424","perc","2013Q1","1","59.6"
"r_2","BG424","perc","2013Q1","2","57"
"r_2","BG424","perc","2013Q2","0","58.7"
"r_2","BG424","perc","2013Q2","1","58.5"
"r_2","BG424","perc","2013Q2","2","59"
"r_2","BG424","perc","2013Q3","0","60.4"
"r_2","BG424","perc","2013Q3","1","56.8"
"r_2","BG424","perc","2013Q3","2","64"
"r_2","BG424","perc","2013Q4","0","59.8"
"r_2","BG424","perc","2013Q4","1","57.9"
"r_2","BG424","perc","2013Q4","2","61.7"
"r_2","BG424","perc","2014Q1","0","58.3"
"r_2","BG424","perc","2014Q1","1","59.6"
"r_2","BG424","perc","2014Q1","2","57"
"r_2","BG424","perc","2014Q2","0","60.5"
"r_2","BG424","perc","2014Q2","1","64.2"
"r_2","BG424","perc","2014Q2","2","56.7"
"r_2","BG424","perc","2014Q3","0","64.4"
"r_2","BG424","perc","2014Q3","1","66.4"
"r_2","BG424","perc","2014Q3","2","62.4"
"r_2","BG424","perc","2014Q4","0","61.7"
"r_2","BG424","perc","2014Q4","1","62.8"
"r_2","BG424","perc","2014Q4","2","60.6"
"r_2","BG424","perc","2015Q1","0","62.7"
"r_2","BG424","perc","2015Q1","1","64.8"
"r_2","BG424","perc","2015Q1","2","60.5"
"r_2","BG424","perc","2015Q2","0","62"
"r_2","BG424","perc","2015Q2","1","65.9"
"r_2","BG424","perc","2015Q2","2","58"
"r_2","BG424","perc","2015Q3","0","65.1"
"r_2","BG424","perc","2015Q3","1","68.3"
"r_2","BG424","perc","2015Q3","2","61.7"
"r_2","BG424","perc","2015Q4","0","65.7"
"r_2","BG424","perc","2015Q4","1","67.3"
"r_2","BG424","perc","2015Q4","2","64.2"
"r_2","BG422","perc","2003Q1","0","49.5"
"r_2","BG422","perc","2003Q1","1","49.7"
"r_2","BG422","perc","2003Q1","2","49.3"
"r_2","BG422","perc","2003Q2","0","52.2"
"r_2","BG422","perc","2003Q2","1","53.9"
"r_2","BG422","perc","2003Q2","2","50.4"
"r_2","BG422","perc","2003Q3","0","54"
"r_2","BG422","perc","2003Q3","1","56.6"
"r_2","BG422","perc","2003Q3","2","51.4"
"r_2","BG422","perc","2003Q4","0","50.7"
"r_2","BG422","perc","2003Q4","1","54.3"
"r_2","BG422","perc","2003Q4","2","47.1"
"r_2","BG422","perc","2004Q1","0","50.7"
"r_2","BG422","perc","2004Q1","1","53.3"
"r_2","BG422","perc","2004Q1","2","48.1"
"r_2","BG422","perc","2004Q2","0","53.8"
"r_2","BG422","perc","2004Q2","1","55.3"
"r_2","BG422","perc","2004Q2","2","52.3"
"r_2","BG422","perc","2004Q3","0","54.9"
"r_2","BG422","perc","2004Q3","1","57.9"
"r_2","BG422","perc","2004Q3","2","52"
"r_2","BG422","perc","2004Q4","0","52.4"
"r_2","BG422","perc","2004Q4","1","57.9"
"r_2","BG422","perc","2004Q4","2","47.2"
"r_2","BG422","perc","2005Q1","0","55.1"
"r_2","BG422","perc","2005Q1","1","60.6"
"r_2","BG422","perc","2005Q1","2","49.8"
"r_2","BG422","perc","2005Q2","0","60.2"
"r_2","BG422","perc","2005Q2","1","64.2"
"r_2","BG422","perc","2005Q2","2","56.1"
"r_2","BG422","perc","2005Q3","0","56.9"
"r_2","BG422","perc","2005Q3","1","62.3"
"r_2","BG422","perc","2005Q3","2","51.6"
"r_2","BG422","perc","2005Q4","0","54.7"
"r_2","BG422","perc","2005Q4","1","59.1"
"r_2","BG422","perc","2005Q4","2","50.4"
"r_2","BG422","perc","2006Q1","0","55.5"
"r_2","BG422","perc","2006Q1","1","60.3"
"r_2","BG422","perc","2006Q1","2","51.1"
"r_2","BG422","perc","2006Q2","0","62.8"
"r_2","BG422","perc","2006Q2","1","66.8"
"r_2","BG422","perc","2006Q2","2","58.8"
"r_2","BG422","perc","2006Q3","0","60.9"
"r_2","BG422","perc","2006Q3","1","64"
"r_2","BG422","perc","2006Q3","2","57.7"
"r_2","BG422","perc","2006Q4","0","57.2"
"r_2","BG422","perc","2006Q4","1","60.4"
"r_2","BG422","perc","2006Q4","2","54.1"
"r_2","BG422","perc","2007Q1","0","57.3"
"r_2","BG422","perc","2007Q1","1","62.8"
"r_2","BG422","perc","2007Q1","2","51.9"
"r_2","BG422","perc","2007Q2","0","59.1"
"r_2","BG422","perc","2007Q2","1","62.2"
"r_2","BG422","perc","2007Q2","2","55.8"
"r_2","BG422","perc","2007Q3","0","60.1"
"r_2","BG422","perc","2007Q3","1","62.3"
"r_2","BG422","perc","2007Q3","2","57.9"
"r_2","BG422","perc","2007Q4","0","62.9"
"r_2","BG422","perc","2007Q4","1","68.1"
"r_2","BG422","perc","2007Q4","2","57.9"
"r_2","BG422","perc","2008Q1","0","61.5"
"r_2","BG422","perc","2008Q1","1","65.9"
"r_2","BG422","perc","2008Q1","2","57.2"
"r_2","BG422","perc","2008Q2","0","63.5"
"r_2","BG422","perc","2008Q2","1","67.2"
"r_2","BG422","perc","2008Q2","2","59.8"
"r_2","BG422","perc","2008Q3","0","64.9"
"r_2","BG422","perc","2008Q3","1","68.7"
"r_2","BG422","perc","2008Q3","2","61.1"
"r_2","BG422","perc","2008Q4","0","63.8"
"r_2","BG422","perc","2008Q4","1","68.6"
"r_2","BG422","perc","2008Q4","2","59.1"
"r_2","BG422","perc","2009Q1","0","59.9"
"r_2","BG422","perc","2009Q1","1","62.3"
"r_2","BG422","perc","2009Q1","2","57.4"
"r_2","BG422","perc","2009Q2","0","64.2"
"r_2","BG422","perc","2009Q2","1","69.4"
"r_2","BG422","perc","2009Q2","2","59"
"r_2","BG422","perc","2009Q3","0","66.3"
"r_2","BG422","perc","2009Q3","1","70.4"
"r_2","BG422","perc","2009Q3","2","62"
"r_2","BG422","perc","2009Q4","0","64.6"
"r_2","BG422","perc","2009Q4","1","66.2"
"r_2","BG422","perc","2009Q4","2","63.1"
"r_2","BG422","perc","2010Q1","0","58.8"
"r_2","BG422","perc","2010Q1","1","59.9"
"r_2","BG422","perc","2010Q1","2","57.6"
"r_2","BG422","perc","2010Q2","0","61.6"
"r_2","BG422","perc","2010Q2","1","66.1"
"r_2","BG422","perc","2010Q2","2","56.9"
"r_2","BG422","perc","2010Q3","0","65.3"
"r_2","BG422","perc","2010Q3","1","71.5"
"r_2","BG422","perc","2010Q3","2","58.8"
"r_2","BG422","perc","2010Q4","0","59.9"
"r_2","BG422","perc","2010Q4","1","63.6"
"r_2","BG422","perc","2010Q4","2","56.2"
"r_2","BG422","perc","2011Q1","0","52.6"
"r_2","BG422","perc","2011Q1","1","55.3"
"r_2","BG422","perc","2011Q1","2","49.8"
"r_2","BG422","perc","2011Q2","0","53"
"r_2","BG422","perc","2011Q2","1","56.9"
"r_2","BG422","perc","2011Q2","2","49"
"r_2","BG422","perc","2011Q3","0","57.8"
"r_2","BG422","perc","2011Q3","1","62.5"
"r_2","BG422","perc","2011Q3","2","52.9"
"r_2","BG422","perc","2011Q4","0","53.8"
"r_2","BG422","perc","2011Q4","1","54"
"r_2","BG422","perc","2011Q4","2","53.7"
"r_2","BG422","perc","2012Q1","0","48.5"
"r_2","BG422","perc","2012Q1","1","49"
"r_2","BG422","perc","2012Q1","2","48.1"
"r_2","BG422","perc","2012Q2","0","54.2"
"r_2","BG422","perc","2012Q2","1","58.5"
"r_2","BG422","perc","2012Q2","2","49.8"
"r_2","BG422","perc","2012Q3","0","58.9"
"r_2","BG422","perc","2012Q3","1","60.9"
"r_2","BG422","perc","2012Q3","2","56.7"
"r_2","BG422","perc","2012Q4","0","58.5"
"r_2","BG422","perc","2012Q4","1","58.4"
"r_2","BG422","perc","2012Q4","2","58.5"
"r_2","BG422","perc","2013Q1","0","53"
"r_2","BG422","perc","2013Q1","1","52.3"
"r_2","BG422","perc","2013Q1","2","53.6"
"r_2","BG422","perc","2013Q2","0","57.8"
"r_2","BG422","perc","2013Q2","1","60.8"
"r_2","BG422","perc","2013Q2","2","54.6"
"r_2","BG422","perc","2013Q3","0","61.9"
"r_2","BG422","perc","2013Q3","1","66.5"
"r_2","BG422","perc","2013Q3","2","57.2"
"r_2","BG422","perc","2013Q4","0","60.8"
"r_2","BG422","perc","2013Q4","1","63.7"
"r_2","BG422","perc","2013Q4","2","57.8"
"r_2","BG422","perc","2014Q1","0","61.9"
"r_2","BG422","perc","2014Q1","1","62.3"
"r_2","BG422","perc","2014Q1","2","61.4"
"r_2","BG422","perc","2014Q2","0","63.5"
"r_2","BG422","perc","2014Q2","1","65.9"
"r_2","BG422","perc","2014Q2","2","61"
"r_2","BG422","perc","2014Q3","0","61.2"
"r_2","BG422","perc","2014Q3","1","68.3"
"r_2","BG422","perc","2014Q3","2","53.8"
"r_2","BG422","perc","2014Q4","0","61.2"
"r_2","BG422","perc","2014Q4","1","66.9"
"r_2","BG422","perc","2014Q4","2","55.2"
"r_2","BG422","perc","2015Q1","0","60.8"
"r_2","BG422","perc","2015Q1","1","62.7"
"r_2","BG422","perc","2015Q1","2","58.8"
"r_2","BG422","perc","2015Q2","0","64.9"
"r_2","BG422","perc","2015Q2","1","64.2"
"r_2","BG422","perc","2015Q2","2","65.6"
"r_2","BG422","perc","2015Q3","0","66.7"
"r_2","BG422","perc","2015Q3","1","70.5"
"r_2","BG422","perc","2015Q3","2","62.7"
"r_2","BG422","perc","2015Q4","0","59.8"
"r_2","BG422","perc","2015Q4","1","66.7"
"r_2","BG422","perc","2015Q4","2","52.7"
"r_3","BG","perc","2016Q1","0","62.3"
"r_3","BG","perc","2016Q1","1","65.7"
"r_3","BG","perc","2016Q1","2","59"
"r_3","BG31","perc","2016Q1","0","52.9"
"r_3","BG31","perc","2016Q1","1","55.9"
"r_3","BG31","perc","2016Q1","2","49.7"
"r_3","BG311","perc","2016Q1","0","56.1"
"r_3","BG311","perc","2016Q1","1","55.9"
"r_3","BG311","perc","2016Q1","2","56.3"
"r_3","BG313","perc","2016Q1","0","46.7"
"r_3","BG313","perc","2016Q1","1","52.5"
"r_3","BG313","perc","2016Q1","2","40.4"
"r_3","BG315","perc","2016Q1","0","53"
"r_3","BG315","perc","2016Q1","1","53.1"
"r_3","BG315","perc","2016Q1","2","52.9"
"r_3","BG312","perc","2016Q1","0","52.1"
"r_3","BG312","perc","2016Q1","1","56.7"
"r_3","BG312","perc","2016Q1","2","47.1"
"r_3","BG314","perc","2016Q1","0","56.5"
"r_3","BG314","perc","2016Q1","1","59.2"
"r_3","BG314","perc","2016Q1","2","53.7"
"r_3","BG32","perc","2016Q1","0","59.4"
"r_3","BG32","perc","2016Q1","1","61.9"
"r_3","BG32","perc","2016Q1","2","56.7"
"r_3","BG321","perc","2016Q1","0","61.1"
"r_3","BG321","perc","2016Q1","1","64.5"
"r_3","BG321","perc","2016Q1","2","57.6"
"r_3","BG322","perc","2016Q1","0","72.2"
"r_3","BG322","perc","2016Q1","1","74.3"
"r_3","BG322","perc","2016Q1","2","70"
"r_3","BG324","perc","2016Q1","0","54.6"
"r_3","BG324","perc","2016Q1","1","54.7"
"r_3","BG324","perc","2016Q1","2","54.5"
"r_3","BG323","perc","2016Q1","0","59.1"
"r_3","BG323","perc","2016Q1","1","60.9"
"r_3","BG323","perc","2016Q1","2","57.3"
"r_3","BG325","perc","2016Q1","0","48.7"
"r_3","BG325","perc","2016Q1","1","53.9"
"r_3","BG325","perc","2016Q1","2","43.2"
"r_3","BG33","perc","2016Q1","0","62.1"
"r_3","BG33","perc","2016Q1","1","68.9"
"r_3","BG33","perc","2016Q1","2","55.2"
"r_3","BG331","perc","2016Q1","0","64.5"
"r_3","BG331","perc","2016Q1","1","73.1"
"r_3","BG331","perc","2016Q1","2","55.9"
"r_3","BG332","perc","2016Q1","0","58.1"
"r_3","BG332","perc","2016Q1","1","66.8"
"r_3","BG332","perc","2016Q1","2","49.1"
"r_3","BG334","perc","2016Q1","0","60.8"
"r_3","BG334","perc","2016Q1","1","64.6"
"r_3","BG334","perc","2016Q1","2","56.9"
